"SuccessfulBool","goal","pledged","staff_pick","backers_count","name_len","name_len_clean","blurb_len","blurb_len_clean","deadline","state_changed_at","created_at","launched_at","deadline_month","deadline_day","deadline_yr","deadline_hr","state_changed_at_month","state_changed_at_day","state_changed_at_yr","state_changed_at_hr","created_at_month","created_at_day","created_at_yr","created_at_hr","launched_at_month","launched_at_day","launched_at_yr","launched_at_hr"
0,5000,0,0,0,2,2,2,2,"2012-09-15 01:42:39","2012-09-15 01:42:39","2012-07-22 00:55:10","2012-08-01 01:42:39",9,15,2012,1,9,15,2012,1,7,22,2012,0,8,1,2012,1
0,2000,1,0,1,3,3,18,13,"2016-04-16 02:28:54","2016-04-16 02:28:55","2016-02-15 18:02:58","2016-02-16 02:28:54",4,16,2016,2,4,16,2016,2,2,15,2016,18,2,16,2016,2
0,6000,200,0,6,4,4,9,7,"2012-07-11 18:44:17","2012-07-11 18:45:16","2012-06-05 08:08:28","2012-06-11 18:44:17",7,11,2012,18,7,11,2012,18,6,5,2012,8,6,11,2012,18
0,1000,175,0,4,6,6,27,13,"2017-01-10 10:51:44","2017-01-10 10:51:44","2012-06-25 18:15:17","2016-11-11 10:51:44",1,10,2017,10,1,10,2017,10,6,25,2012,18,11,11,2016,10
0,500,35,0,6,5,5,10,7,"2013-05-15 21:37:10","2013-05-15 21:37:10","2012-10-17 17:09:49","2013-04-15 21:37:10",5,15,2013,21,5,15,2013,21,10,17,2012,17,4,15,2013,21
0,10000,1,0,1,6,6,24,24,"2015-07-12 08:35:00","2015-07-12 08:35:00","2015-06-27 08:35:50","2015-06-27 12:22:36",7,12,2015,8,7,12,2015,8,6,27,2015,8,6,27,2015,12
0,5000,85,0,3,5,4,10,8,"2014-06-09 00:41:35","2014-06-09 00:41:35","2014-04-08 03:58:29","2014-04-10 00:41:35",6,9,2014,0,6,9,2014,0,4,8,2014,3,4,10,2014,0
0,500,1,0,1,8,8,16,15,"2013-10-28 20:53:02","2013-10-28 20:53:02","2013-07-21 12:37:02","2013-10-14 20:53:02",10,28,2013,20,10,28,2013,20,7,21,2013,12,10,14,2013,20
0,7000,30,0,1,2,2,13,7,"2016-07-26 16:08:00","2016-07-26 16:08:00","2016-06-05 11:32:26","2016-06-05 16:10:05",7,26,2016,16,7,26,2016,16,6,5,2016,11,6,5,2016,16
0,2000,140,0,6,7,7,15,12,"2013-03-20 15:20:19","2013-03-20 15:20:21","2012-12-30 19:52:10","2013-01-19 14:20:19",3,20,2013,15,3,20,2013,15,12,30,2012,19,1,19,2013,14
0,500,2,0,1,10,9,22,16,"2014-07-24 14:00:00","2014-07-24 14:00:11","2014-07-09 08:41:08","2014-07-16 07:39:35",7,24,2014,14,7,24,2014,14,7,9,2014,8,7,16,2014,7
0,3500,1390,0,51,9,9,26,20,"2014-06-17 20:19:00","2014-06-17 20:19:02","2013-11-24 14:47:15","2014-05-18 20:19:00",6,17,2014,20,6,17,2014,20,11,24,2013,14,5,18,2014,20
0,100,0,0,0,5,5,23,17,"2015-02-21 03:10:00","2015-02-21 03:10:00","2015-02-14 03:09:58","2015-02-14 04:24:31",2,21,2015,3,2,21,2015,3,2,14,2015,3,2,14,2015,4
0,8000,0,0,0,2,2,29,17,"2011-08-11 15:22:00","2011-08-11 15:22:01","2011-05-26 15:21:59","2011-05-26 16:20:24",8,11,2011,15,8,11,2011,15,5,26,2011,15,5,26,2011,16
0,3000,21,0,2,5,5,16,14,"2014-10-27 16:09:49","2014-10-27 16:09:49","2014-09-15 16:50:17","2014-09-17 16:09:49",10,27,2014,16,10,27,2014,16,9,15,2014,16,9,17,2014,16
0,3000,0,0,0,5,4,23,16,"2016-06-09 12:09:52","2016-06-09 12:09:54","2016-04-27 05:49:15","2016-05-10 12:09:52",6,9,2016,12,6,9,2016,12,4,27,2016,5,5,10,2016,12
0,6500,2671,0,60,10,9,25,19,"2010-07-17 22:30:00","2010-07-17 22:30:07","2010-05-06 14:36:03","2010-06-10 22:29:28",7,17,2010,22,7,17,2010,22,5,6,2010,14,6,10,2010,22
0,5000,245,0,6,4,4,15,10,"2014-11-22 16:19:18","2014-11-22 16:19:18","2014-08-23 14:37:14","2014-10-23 16:19:18",11,22,2014,16,11,22,2014,16,8,23,2014,14,10,23,2014,16
0,1200,47.82,0,3,5,5,25,16,"2015-08-11 19:30:00","2015-08-11 19:30:13","2015-07-22 12:28:51","2015-07-22 19:30:00",8,11,2015,19,8,11,2015,19,7,22,2015,12,7,22,2015,19
0,2000,0,0,0,6,4,16,11,"2015-06-22 11:00:00","2015-06-22 11:00:12","2015-05-25 14:04:53","2015-05-28 16:44:17",6,22,2015,11,6,22,2015,11,5,25,2015,14,5,28,2015,16
0,3500,7,0,2,8,8,27,13,"2014-05-04 09:21:54","2014-05-04 09:21:54","2014-03-17 10:52:58","2014-04-04 09:21:54",5,4,2014,9,5,4,2014,9,3,17,2014,10,4,4,2014,9
0,1000,5,0,1,3,2,21,14,"2012-04-06 17:13:53","2012-04-06 17:13:54","2012-02-28 14:51:45","2012-03-07 17:13:53",4,6,2012,17,4,6,2012,17,2,28,2012,14,3,7,2012,17
0,4000,364,0,11,8,7,17,14,"2016-01-31 23:59:00","2016-01-31 23:59:00","2015-07-29 11:13:14","2015-12-31 08:27:08",1,31,2016,23,1,31,2016,23,7,29,2015,11,12,31,2015,8
0,10000,0,0,0,4,3,18,11,"2015-11-01 07:22:00","2015-11-01 07:22:01","2015-10-09 07:22:00","2015-10-09 08:10:48",11,1,2015,7,11,1,2015,7,10,9,2015,7,10,9,2015,8
0,2700,682,0,11,7,6,19,14,"2016-07-03 14:48:04","2016-07-03 14:48:04","2016-05-28 18:08:47","2016-06-03 14:48:04",7,3,2016,14,7,3,2016,14,5,28,2016,18,6,3,2016,14
0,6750,12,0,8,6,5,14,10,"2015-05-25 19:46:56","2015-05-25 19:46:59","2015-02-09 20:05:20","2015-04-25 19:46:56",5,25,2015,19,5,25,2015,19,2,9,2015,20,4,25,2015,19
0,10000,0,0,0,7,7,18,18,"2015-07-08 10:47:22","2015-07-08 10:47:24","2015-06-08 08:52:39","2015-06-08 10:47:22",7,8,2015,10,7,8,2015,10,6,8,2015,8,6,8,2015,10
0,3400,8,0,2,7,6,20,14,"2016-02-19 16:26:31","2016-02-19 16:26:32","2016-01-10 15:28:51","2016-01-20 16:26:31",2,19,2016,16,2,19,2016,16,1,10,2016,15,1,20,2016,16
0,5000,105,0,1,4,3,18,13,"2015-07-26 06:56:48","2015-07-26 06:56:51","2015-06-26 05:56:25","2015-06-26 06:56:48",7,26,2015,6,7,26,2015,6,6,26,2015,5,6,26,2015,6
0,8000,0,0,0,4,4,22,17,"2016-01-11 10:50:09","2016-01-11 10:50:09","2015-11-10 17:57:39","2015-11-12 10:50:09",1,11,2016,10,1,11,2016,10,11,10,2015,17,11,12,2015,10
0,12000,0,0,0,1,1,30,17,"2011-08-07 22:04:12","2011-08-07 22:04:13","2011-07-07 15:25:45","2011-07-08 22:04:12",8,7,2011,22,8,7,2011,22,7,7,2011,15,7,8,2011,22
0,5000,140,0,2,2,2,24,14,"2016-07-15 16:42:38","2016-07-15 16:42:39","2016-06-11 11:48:12","2016-06-15 16:42:38",7,15,2016,16,7,15,2016,16,6,11,2016,11,6,15,2016,16
0,2000,15,0,1,3,3,18,13,"2015-07-01 18:55:09","2015-07-01 18:55:09","2015-06-01 17:52:31","2015-06-01 18:55:09",7,1,2015,18,7,1,2015,18,6,1,2015,17,6,1,2015,18
0,15000,0,0,0,5,5,24,16,"2016-11-06 21:30:58","2016-11-06 21:30:58","2016-07-09 00:37:53","2016-10-07 21:30:58",11,6,2016,21,11,6,2016,21,7,9,2016,0,10,7,2016,21
0,7000,85,0,3,5,5,17,9,"2014-10-31 23:59:00","2014-10-12 16:19:35","2014-10-09 02:36:47","2014-10-09 05:01:55",10,31,2014,23,10,12,2014,16,10,9,2014,2,10,9,2014,5
0,2015,0,0,0,7,6,20,15,"2016-03-17 12:26:28","2016-02-18 12:11:01","2016-02-16 07:22:55","2016-02-16 12:26:28",3,17,2016,12,2,18,2016,12,2,16,2016,7,2,16,2016,12
0,1000,65,0,6,6,6,21,13,"2013-05-01 17:59:00","2013-04-20 02:29:24","2013-02-21 04:30:54","2013-04-01 05:18:26",5,1,2013,17,4,20,2013,2,2,21,2013,4,4,1,2013,5
0,3500,25,0,1,8,7,20,14,"2016-10-17 01:48:27","2016-09-18 20:22:48","2016-09-16 12:10:20","2016-09-17 01:48:27",10,17,2016,1,9,18,2016,20,9,16,2016,12,9,17,2016,1
0,22000,5913,0,81,10,9,21,15,"2013-06-02 17:14:00","2013-06-01 19:24:19","2013-05-02 07:21:40","2013-05-06 16:41:03",6,2,2013,17,6,1,2013,19,5,2,2013,7,5,6,2013,16
0,550,0,0,0,6,5,25,15,"2016-06-16 06:16:38","2016-06-06 13:48:56","2016-04-12 07:11:35","2016-06-01 06:16:38",6,16,2016,6,6,6,2016,13,4,12,2016,7,6,1,2016,6
0,2256,66,0,3,6,4,21,11,"2014-06-21 17:26:04","2014-06-07 12:07:54","2014-04-18 10:51:28","2014-05-22 17:26:04",6,21,2014,17,6,7,2014,12,4,18,2014,10,5,22,2014,17
0,3000,45,0,2,9,7,23,16,"2013-06-23 13:46:03","2013-06-03 01:34:13","2013-05-23 03:16:16","2013-05-24 13:46:03",6,23,2013,13,6,3,2013,1,5,23,2013,3,5,24,2013,13
0,1750,70,0,5,7,7,22,14,"2013-07-31 20:59:00","2013-07-04 09:30:23","2013-06-03 08:27:07","2013-06-04 13:49:38",7,31,2013,20,7,4,2013,9,6,3,2013,8,6,4,2013,13
0,4900,460,0,11,11,8,23,16,"2012-12-06 11:56:50","2012-11-27 12:52:12","2012-08-27 12:11:29","2012-11-06 11:56:50",12,6,2012,11,11,27,2012,12,8,27,2012,12,11,6,2012,11
0,300,0,0,0,9,7,23,15,"2013-09-02 12:14:08","2013-08-04 20:02:29","2013-07-31 13:47:16","2013-08-03 12:14:08",9,2,2013,12,8,4,2013,20,7,31,2013,13,8,3,2013,12
0,720,130,0,5,7,5,21,13,"2014-04-25 11:02:22","2014-02-24 13:48:22","2014-02-21 13:57:53","2014-02-24 11:02:22",4,25,2014,11,2,24,2014,13,2,21,2014,13,2,24,2014,11
0,50000,0,0,0,5,5,16,10,"2013-05-10 06:32:55","2013-04-25 12:05:47","2013-04-14 08:29:48","2013-04-20 06:32:55",5,10,2013,6,4,25,2013,12,4,14,2013,8,4,20,2013,6
0,1500,21,0,3,8,6,20,13,"2014-01-01 17:41:00","2013-11-25 19:57:57","2013-11-18 08:45:33","2013-11-20 15:09:05",1,1,2014,17,11,25,2013,19,11,18,2013,8,11,20,2013,15
0,600,0,0,0,4,4,25,16,"2016-02-25 08:38:34","2016-01-27 11:48:52","2016-01-25 10:08:38","2016-01-26 08:38:34",2,25,2016,8,1,27,2016,11,1,25,2016,10,1,26,2016,8
0,1000,40,0,3,6,6,6,4,"2010-06-07 06:05:00","2010-06-04 22:43:35","2010-06-03 22:05:19","2010-06-03 22:29:22",6,7,2010,6,6,4,2010,22,6,3,2010,22,6,3,2010,22
0,1000,20,0,1,7,6,27,20,"2013-05-27 18:59:00","2013-05-10 16:30:49","2013-05-04 02:29:50","2013-05-06 15:38:48",5,27,2013,18,5,10,2013,16,5,4,2013,2,5,6,2013,15
0,3000,0,0,0,7,7,12,8,"2014-07-10 01:59:00","2014-06-06 02:20:10","2014-06-05 19:58:22","2014-06-06 01:14:00",7,10,2014,1,6,6,2014,2,6,5,2014,19,6,6,2014,1
0,50,0,0,0,5,5,12,8,"2016-01-18 20:23:00","2016-01-18 12:50:22","2015-12-30 20:23:20","2016-01-02 13:41:27",1,18,2016,20,1,18,2016,12,12,30,2015,20,1,2,2016,13
0,1e+05,39,0,1,2,2,7,7,"2015-08-19 14:28:12","2015-07-21 12:23:30","2015-07-14 01:39:49","2015-07-20 14:28:12",8,19,2015,14,7,21,2015,12,7,14,2015,1,7,20,2015,14
1,5000,5087,0,74,8,8,27,15,"2015-04-17 07:21:21","2015-04-17 07:21:21","2015-01-28 20:04:11","2015-03-03 07:21:21",4,17,2015,7,4,17,2015,7,1,28,2015,20,3,3,2015,7
1,3000,3007.56,0,72,8,6,23,13,"2013-05-31 09:10:17","2013-05-31 09:10:18","2013-04-22 21:00:19","2013-05-01 09:10:17",5,31,2013,9,5,31,2013,9,4,22,2013,21,5,1,2013,9
1,3000,4410,0,73,8,8,26,15,"2012-06-16 17:44:24","2012-06-16 17:45:16","2012-06-02 16:06:45","2012-06-06 17:44:24",6,16,2012,17,6,16,2012,17,6,2,2012,16,6,6,2012,17
1,2000,2041,0,34,10,9,29,19,"2014-03-30 11:01:36","2014-03-30 11:01:40","2014-02-28 07:08:00","2014-02-28 11:01:36",3,30,2014,11,3,30,2014,11,2,28,2014,7,2,28,2014,11
1,2500,2524,0,32,6,6,21,16,"2015-07-03 23:59:00","2015-07-03 23:59:00","2015-05-21 08:36:30","2015-06-12 13:47:03",7,3,2015,23,7,3,2015,23,5,21,2015,8,6,12,2015,13
1,5000,6010,0,64,9,8,27,25,"2011-09-30 03:23:00","2011-09-30 03:23:00","2011-08-01 14:46:25","2011-08-04 11:52:38",9,30,2011,3,9,30,2011,3,8,1,2011,14,8,4,2011,11
1,8000,9112,0,72,9,8,22,14,"2013-03-10 19:00:27","2013-03-10 19:00:36","2012-11-24 12:08:54","2013-02-08 19:00:27",3,10,2013,19,3,10,2013,19,11,24,2012,12,2,8,2013,19
1,6000,6565,0,125,10,9,23,15,"2013-06-23 10:34:57","2013-06-23 10:34:58","2013-04-25 15:12:30","2013-05-24 10:34:57",6,23,2013,10,6,23,2013,10,4,25,2013,15,5,24,2013,10
1,5000,5056,0,112,5,5,16,8,"2013-03-09 19:28:24","2013-03-09 19:28:24","2013-02-04 18:55:02","2013-02-07 19:28:24",3,9,2013,19,3,9,2013,19,2,4,2013,18,2,7,2013,19
1,5000,5025,0,113,6,5,14,11,"2011-06-21 22:00:00","2011-06-21 22:03:23","2011-04-05 13:51:01","2011-04-11 11:51:59",6,21,2011,22,6,21,2011,22,4,5,2011,13,4,11,2011,11
1,6000,11285,0,132,5,5,17,11,"2012-07-14 10:00:55","2012-07-14 10:00:55","2012-05-30 14:18:35","2012-06-14 10:00:55",7,14,2012,10,7,14,2012,10,5,30,2012,14,6,14,2012,10
1,1000,1095,0,18,8,7,24,16,"2012-02-11 01:59:00","2012-02-11 01:59:02","2011-12-26 23:28:27","2012-01-10 13:29:28",2,11,2012,1,2,11,2012,1,12,26,2011,23,1,10,2012,13
1,8000,8205,0,60,8,8,18,14,"2010-12-21 17:53:00","2010-12-21 17:53:00","2010-11-14 15:48:03","2010-11-21 17:53:00",12,21,2010,17,12,21,2010,17,11,14,2010,15,11,21,2010,17
1,6500,6931,0,105,6,5,23,14,"2016-06-30 16:42:00","2016-06-30 16:42:00","2016-05-15 15:26:57","2016-05-17 18:03:41",6,30,2016,16,6,30,2016,16,5,15,2016,15,5,17,2016,18
1,1000,1060.5,0,26,11,9,25,17,"2011-09-08 02:12:36","2011-09-08 02:12:36","2011-08-09 00:32:23","2011-08-09 02:12:36",9,8,2011,2,9,8,2011,2,8,9,2011,0,8,9,2011,2
1,7000,8423,0,174,7,5,22,14,"2013-08-12 18:59:00","2013-08-12 18:59:02","2013-07-05 14:00:45","2013-07-09 13:24:09",8,12,2013,18,8,12,2013,18,7,5,2013,14,7,9,2013,13
1,20000,22324,0,246,6,6,21,16,"2012-05-28 22:59:00","2012-05-28 22:59:03","2012-04-11 18:01:51","2012-04-28 08:15:36",5,28,2012,22,5,28,2012,22,4,11,2012,18,4,28,2012,8
1,500,500,0,24,8,7,19,14,"2011-10-06 01:59:00","2011-10-06 01:59:03","2011-08-19 17:11:48","2011-08-28 17:34:42",10,6,2011,1,10,6,2011,1,8,19,2011,17,8,28,2011,17
1,3800,3806,0,45,4,4,24,16,"2015-05-04 17:39:59","2015-05-04 17:40:01","2015-02-17 13:34:28","2015-04-04 17:39:59",5,4,2015,17,5,4,2015,17,2,17,2015,13,4,4,2015,17
1,5000,7175,0,108,7,7,26,16,"2012-07-01 10:55:27","2012-07-01 10:55:27","2012-05-18 16:08:10","2012-06-01 10:55:27",7,1,2012,10,7,1,2012,10,5,18,2012,16,6,1,2012,10
1,15000,19460,0,36,9,9,24,21,"2012-10-17 16:28:49","2012-10-17 16:28:49","2012-08-21 09:55:53","2012-09-17 16:28:49",10,17,2012,16,10,17,2012,16,8,21,2012,9,9,17,2012,16
1,7250,7610,0,80,7,7,18,15,"2013-06-30 01:59:00","2013-06-30 01:59:00","2013-05-26 15:06:54","2013-06-02 10:06:34",6,30,2013,1,6,30,2013,1,5,26,2013,15,6,2,2013,10
1,600,679,0,29,4,4,23,13,"2013-02-27 16:38:00","2013-02-27 16:38:00","2013-01-27 15:56:09","2013-01-29 18:51:40",2,27,2013,16,2,27,2013,16,1,27,2013,15,1,29,2013,18
1,3000,4500,0,35,7,7,26,16,"2016-03-18 18:39:18","2016-03-18 18:39:19","2016-02-02 12:25:40","2016-02-02 18:39:18",3,18,2016,18,3,18,2016,18,2,2,2016,12,2,2,2016,18
1,2500,4000,0,162,9,7,23,16,"2016-04-19 14:57:26","2016-04-19 14:57:26","2016-01-13 10:02:52","2016-03-20 14:57:26",4,19,2016,14,4,19,2016,14,1,13,2016,10,3,20,2016,14
1,25000,54646.87,0,380,8,8,27,14,"2013-08-06 13:25:50","2013-08-06 13:25:50","2013-05-01 16:21:15","2013-07-07 13:25:50",8,6,2013,13,8,6,2013,13,5,1,2013,16,7,7,2013,13
1,3000,3380,0,48,6,6,22,11,"2014-04-30 23:00:05","2014-04-30 23:00:12","2014-03-20 17:55:54","2014-03-31 23:00:05",4,30,2014,23,4,30,2014,23,3,20,2014,17,3,31,2014,23
1,3500,4050.8,0,14,9,6,23,15,"2011-02-19 21:00:00","2011-02-19 21:00:15","2011-01-31 23:24:36","2011-02-01 02:09:56",2,19,2011,21,2,19,2011,21,1,31,2011,23,2,1,2011,2
1,550,760,0,19,8,8,21,15,"2011-10-25 17:03:50","2011-10-25 17:03:52","2011-05-16 19:09:49","2011-08-26 17:03:50",10,25,2011,17,10,25,2011,17,5,16,2011,19,8,26,2011,17
1,1200,1450,0,33,6,5,24,13,"2013-03-17 13:07:45","2013-03-17 13:07:45","2013-02-12 07:18:29","2013-02-15 13:07:45",3,17,2013,13,3,17,2013,13,2,12,2013,7,2,15,2013,13
1,2500,2525,0,32,8,7,24,17,"2012-11-16 14:55:52","2012-11-16 14:55:53","2012-10-12 16:22:46","2012-10-17 14:55:52",11,16,2012,14,11,16,2012,14,10,12,2012,16,10,17,2012,14
1,6500,9820,0,123,7,7,26,14,"2012-06-18 21:00:00","2012-06-18 21:00:18","2012-01-05 21:05:56","2012-05-29 21:00:36",6,18,2012,21,6,18,2012,21,1,5,2012,21,5,29,2012,21
1,10000,13000,0,183,6,6,23,15,"2012-06-07 15:55:48","2012-06-07 15:55:48","2012-03-16 17:43:53","2012-05-08 15:55:48",6,7,2012,15,6,7,2012,15,3,16,2012,17,5,8,2012,15
1,700,850,0,20,7,7,23,14,"2012-03-19 18:00:00","2012-03-19 18:00:47","2012-03-03 18:03:25","2012-03-05 15:37:38",3,19,2012,18,3,19,2012,18,3,3,2012,18,3,5,2012,15
1,2500,2500,0,34,6,5,15,10,"2012-03-31 23:59:00","2012-03-31 23:59:00","2011-09-12 22:53:33","2012-02-07 17:48:01",3,31,2012,23,3,31,2012,23,9,12,2011,22,2,7,2012,17
1,3000,10520,0,129,3,3,21,13,"2011-02-04 19:40:42","2011-02-04 19:40:43","2011-01-05 15:50:14","2011-01-05 19:40:42",2,4,2011,19,2,4,2011,19,1,5,2011,15,1,5,2011,19
1,1800,1850,0,29,5,5,22,14,"2016-09-05 18:32:33","2016-09-05 18:32:33","2016-07-23 15:23:30","2016-08-01 18:32:33",9,5,2016,18,9,5,2016,18,7,23,2016,15,8,1,2016,18
1,5000,5685,0,97,7,7,22,14,"2011-09-30 12:21:30","2011-09-30 12:21:30","2011-08-08 13:45:28","2011-08-31 12:21:30",9,30,2011,12,9,30,2011,12,8,8,2011,13,8,31,2011,12
1,1500,2500,0,52,5,5,14,8,"2013-08-22 22:00:00","2013-08-22 22:00:37","2013-07-09 00:11:16","2013-08-01 02:10:28",8,22,2013,22,8,22,2013,22,7,9,2013,0,8,1,2013,2
1,10000,10816,0,140,4,4,22,15,"2014-01-14 14:02:15","2014-01-14 14:02:15","2013-11-02 13:16:31","2013-12-09 14:02:15",1,14,2014,14,1,14,2014,14,11,2,2013,13,12,9,2013,14
0,1050,46,0,4,5,5,24,16,"2014-05-04 13:10:40","2014-05-04 13:10:40","2014-01-22 17:11:27","2014-04-04 13:10:40",5,4,2014,13,5,4,2014,13,1,22,2014,17,4,4,2014,13
0,5270,120,0,5,7,7,21,15,"2011-02-01 23:00:00","2011-02-01 23:00:16","2010-12-01 17:12:55","2010-12-04 05:12:56",2,1,2011,23,2,1,2011,23,12,1,2010,17,12,4,2010,5
0,8000,1883,0,20,10,7,11,8,"2012-11-14 09:35:45","2012-11-14 09:35:47","2012-07-05 14:49:17","2012-10-05 09:35:45",11,14,2012,9,11,14,2012,9,7,5,2012,14,10,5,2012,9
0,2500,10,0,1,10,8,26,17,"2013-12-01 19:06:50","2013-12-01 19:06:50","2013-10-16 19:09:54","2013-11-01 19:06:50",12,1,2013,19,12,1,2013,19,10,16,2013,19,11,1,2013,19
0,2500,100,0,1,9,9,28,28,"2010-09-04 12:23:00","2010-09-04 12:30:08","2010-08-19 12:22:01","2010-08-19 12:49:11",9,4,2010,12,9,4,2010,12,8,19,2010,12,8,19,2010,12
0,4000,1307,0,21,7,5,23,14,"2012-08-28 08:41:09","2012-08-28 08:41:09","2012-07-05 14:26:21","2012-07-19 08:41:09",8,28,2012,8,8,28,2012,8,7,5,2012,14,7,19,2012,8
0,2000,0,0,0,7,7,22,15,"2014-03-14 20:14:36","2014-03-14 20:15:20","2014-01-26 16:31:56","2014-02-12 20:14:36",3,14,2014,20,3,14,2014,20,1,26,2014,16,2,12,2014,20
0,1500,28,0,4,9,7,23,14,"2012-10-05 10:52:37","2012-10-05 10:52:38","2012-04-30 14:55:52","2012-08-06 10:52:37",10,5,2012,10,10,5,2012,10,4,30,2012,14,8,6,2012,10
0,600,40,0,2,4,4,22,10,"2012-03-23 19:47:39","2012-03-23 19:47:39","2012-01-18 18:46:59","2012-01-23 19:47:39",3,23,2012,19,3,23,2012,19,1,18,2012,18,1,23,2012,19
0,2000,385,0,7,9,7,17,10,"2013-02-22 05:12:13","2013-02-22 05:12:14","2013-01-16 20:27:33","2013-01-23 05:12:13",2,22,2013,5,2,22,2013,5,1,16,2013,20,1,23,2013,5
0,750,60,0,5,5,3,17,11,"2014-04-17 12:09:48","2014-04-17 12:09:48","2014-03-17 04:39:56","2014-03-18 12:09:48",4,17,2014,12,4,17,2014,12,3,17,2014,4,3,18,2014,12
0,65000,100,0,3,9,9,22,16,"2014-03-02 13:57:16","2014-03-02 13:57:16","2014-01-27 18:27:53","2014-01-31 13:57:16",3,2,2014,13,3,2,2014,13,1,27,2014,18,1,31,2014,13
0,1000,0,0,0,6,5,3,2,"2012-10-07 16:36:00","2012-10-07 16:36:00","2012-09-01 16:36:56","2012-09-25 09:13:42",10,7,2012,16,10,7,2012,16,9,1,2012,16,9,25,2012,9
0,5000,750,0,11,8,8,28,18,"2012-07-30 13:37:49","2012-07-30 13:37:49","2012-05-06 17:33:10","2012-06-30 13:37:49",7,30,2012,13,7,30,2012,13,5,6,2012,17,6,30,2012,13
0,1500,15,0,1,7,6,18,12,"2014-01-31 12:11:53","2014-01-31 12:11:53","2014-01-15 15:20:28","2014-01-21 12:11:53",1,31,2014,12,1,31,2014,12,1,15,2014,15,1,21,2014,12
0,10000,6,0,2,7,5,19,11,"2013-12-19 13:25:24","2013-12-19 13:25:24","2013-11-25 11:19:01","2013-11-29 13:25:24",12,19,2013,13,12,19,2013,13,11,25,2013,11,11,29,2013,13
0,20000,60,0,3,11,7,19,12,"2012-04-25 13:59:16","2012-04-25 13:59:16","2012-02-03 19:53:06","2012-03-26 14:05:01",4,25,2012,13,4,25,2012,13,2,3,2012,19,3,26,2012,14
0,5500,30,0,2,6,5,23,15,"2012-11-20 23:16:14","2012-11-20 23:16:16","2012-10-03 14:45:40","2012-10-21 23:16:14",11,20,2012,23,11,20,2012,23,10,3,2012,14,10,21,2012,23
0,3500,0,0,0,6,4,18,11,"2011-07-23 17:38:17","2011-07-23 17:38:19","2011-06-23 14:43:36","2011-06-23 17:38:17",7,23,2011,17,7,23,2011,17,6,23,2011,14,6,23,2011,17
0,2000,250,0,2,8,7,13,11,"2010-05-25 04:50:00","2010-05-25 05:00:11","2010-04-15 18:41:47","2010-04-15 19:21:08",5,25,2010,4,5,25,2010,5,4,15,2010,18,4,15,2010,19
0,5000,100,0,1,7,5,21,15,"2012-10-24 14:17:00","2012-10-24 14:17:00","2012-08-21 14:19:15","2012-08-28 08:15:08",10,24,2012,14,10,24,2012,14,8,21,2012,14,8,28,2012,8
0,27000,1950,0,5,3,3,21,15,"2015-07-24 18:59:49","2015-07-24 19:00:12","2015-06-24 00:34:34","2015-06-24 18:59:49",7,24,2015,18,7,24,2015,19,6,24,2015,0,6,24,2015,18
0,2500,130,0,4,3,3,17,9,"2014-08-07 14:59:06","2014-08-07 14:59:06","2014-07-08 07:52:51","2014-07-08 14:59:06",8,7,2014,14,8,7,2014,14,7,8,2014,7,7,8,2014,14
0,16000,1472.12,0,19,12,7,25,18,"2015-09-22 06:30:40","2015-09-22 06:30:41","2015-04-10 14:42:47","2015-07-24 06:30:40",9,22,2015,6,9,22,2015,6,4,10,2015,14,7,24,2015,6
0,10000,3357,0,45,11,8,18,15,"2013-09-07 08:35:03","2013-09-07 08:35:03","2013-05-28 15:44:23","2013-07-09 08:35:03",9,7,2013,8,9,7,2013,8,5,28,2013,15,7,9,2013,8
0,13500,5563,0,67,7,6,15,13,"2012-11-11 17:00:00","2012-11-11 17:00:29","2012-05-01 10:08:34","2012-09-24 22:19:49",11,11,2012,17,11,11,2012,17,5,1,2012,10,9,24,2012,22
0,13500,790.44,0,23,5,4,25,17,"2012-12-10 22:59:00","2012-12-10 22:59:01","2012-06-12 15:37:55","2012-11-21 11:33:52",12,10,2012,22,12,10,2012,22,6,12,2012,15,11,21,2012,11
0,600,125,0,4,3,3,20,15,"2015-09-01 14:04:46","2015-09-01 14:04:47","2015-07-25 09:02:40","2015-08-02 14:04:46",9,1,2015,14,9,1,2015,14,7,25,2015,9,8,2,2015,14
0,7500,2460,0,50,8,8,22,14,"2012-07-01 10:28:49","2012-07-01 10:28:49","2012-05-22 14:13:11","2012-05-30 10:28:49",7,1,2012,10,7,1,2012,10,5,22,2012,14,5,30,2012,10
0,39000,150,0,3,11,7,21,15,"2012-06-21 18:02:00","2012-06-21 18:02:02","2012-05-03 13:50:57","2012-05-07 18:02:00",6,21,2012,18,6,21,2012,18,5,3,2012,13,5,7,2012,18
0,5600,160,0,3,7,7,20,14,"2012-09-06 12:37:00","2012-09-06 12:37:00","2012-07-26 20:44:15","2012-08-07 12:37:00",9,6,2012,12,9,6,2012,12,7,26,2012,20,8,7,2012,12
0,2790,317,0,6,8,6,20,16,"2013-04-02 19:00:00","2013-04-02 19:00:32","2013-03-07 23:42:30","2013-03-20 21:58:31",4,2,2013,19,4,2,2013,19,3,7,2013,23,3,20,2013,21
0,300,38,0,4,8,6,11,11,"2013-01-03 23:01:00","2013-01-03 23:01:00","2012-11-28 19:31:11","2012-12-03 18:45:48",1,3,2013,23,1,3,2013,23,11,28,2012,19,12,3,2012,18
